Date,KPN Close,AKZA Close,RAND Close,VPK Close,HEIA Close,Volume,%K 14day,%D 3,slow %D 3,RSI,ROC,momentum,OSCP,disparity 3,disparity 14,low 14,max 14,RS,ups,downs,ma 3,ma 14,output
21/04/2010,6.90861,49.3256,39.564999,31.91,36.889999,10109878,12.59163327,4.48049457,1.682353843,35.47000113,97.14401017,0,-0.023309047,100.2345079,97.89813711,6.85708,7.26632,0.549666849,0.05153,0,6.892446667,7.056937143,6.85102
22/04/2010,6.85102,49.23,40.474998,31.305,36.654999,12894751,0,4.19721109,2.98699638,32.93669494,96.41637793,-0.06063,-0.023596419,99.69126985,97.33891286,6.85102,7.26632,0.491128418,0,0.05759,6.872236667,7.038315714,6.81161
23/04/2010,6.81161,51.710602,41.41,31.504999,36.700001,14171981,0,4.19721109,4.291638917,31.5589449,96.31379281,-0.04547,-0.022833834,99.33688975,97.06864767,6.81161,7.26632,0.461111315,0,0.03941,6.85708,7.017312143,6.68429
26/04/2010,6.68429,53.662498,40.764999,31.834999,36.540001,19200392,0,0,2.798140727,28.23145281,94.55404228,-0.22432,-0.0296569,98.55481812,95.63198775,6.68429,7.26632,0.393368041,0,0.12732,6.782306667,6.989596429,6.65094
27/04/2010,6.65094,51.57,40.244999,31.375,36.209999,29515981,0,0,1.399070363,27.3026173,94.08228278,-0.20008,-0.035073515,99.03697056,95.56339591,6.65094,7.26632,0.375565341,0,0.03335,6.715613333,6.959715,6.62366
28/04/2010,6.62366,50.304401,39.785,30.76,35.389999,20533998,0,0,0,26.5176426,92.34992715,-0.18795,-0.039683347,99.55954464,95.60868865,6.62366,7.26632,0.360870875,0,0.02728,6.652963333,6.927885,6.72976
29/04/2010,6.72976,52.093102,39.900002,31.165001,35.525002,19790006,16.50950736,5.50316912,1.834389707,26.75155221,93.59185819,0.04547,-0.033083302,100.9243985,97.58548615,6.62366,7.26632,0.365216643,0.1061,0,6.66812,6.896271429,6.81464
30/04/2010,6.81464,50.2425,38.334999,31,35.18,14360802,29.71711325,15.40887354,6.970680885,31.54747879,93.78392364,0.1637,-0.021360571,101.3678063,99.20253213,6.62366,7.26632,0.460866572,0.08488,0,6.722686667,6.869421429,6.79948
03/05/2010,6.79948,50.7938,38.195,31.549999,35.5,5385755,30.20806488,25.47822849,15.46342372,25.63312942,94.36264952,0.17582,-0.008013718,100.2681888,99.4646678,6.62366,7.20569,0.344684793,0,0.01516,6.781293333,6.836075714,6.66913
04/05/2010,6.66913,48.538101,36.904999,30.445,34.68,16246863,14.01837465,24.64785092,21.84498432,23.89408948,95.9860507,-0.06063,-0.005393942,98.63996154,98.10790335,6.62366,6.94802,0.313958395,0,0.13035,6.761083333,6.79775,6.54788
05/05/2010,6.54788,47.6381,36.029999,29.715,34.549999,21501921,0,14.74214651,21.62274198,27.55150128,94.77854445,-0.26676,-0.014330451,98.13728581,96.73093425,6.54788,6.91165,0.380290852,0,0.12125,6.672163333,6.769168571,6.54181
06/05/2010,6.54181,47.851898,36.544998,29.6,34.360001,14116369,0,4.672791548,14.68759633,28.62221704,94.6490346,-0.25767,-0.023238317,99.32490908,97.0167654,6.54181,6.91165,0.400996162,0,0.00607,6.586273333,6.742968571,6.35993
07/05/2010,6.35993,46.108101,35.970001,28.76,33.625,29038821,0,0,6.471646019,23.39159288,92.74982937,-0.3092,-0.032871091,98.09852326,94.87391774,6.35993,6.90861,0.305339763,0,0.18188,6.483206667,6.70356,6.48422
10/05/2010,6.48422,48.375,38.060001,30.370001,34.740002,25010407,22.65254793,7.550849311,4.074546953,33.15076912,93.85708558,-0.06366,-0.032191526,100.3440634,97.11383487,6.35993,6.90861,0.495903523,0.12429,0,6.461986667,6.676927143,6.44481
11/05/2010,6.44481,47.649399,37.549999,30.615,34.834999,15122149,17.2840009,13.31218294,6.954344085,28.80914524,94.07080989,-0.097,-0.03223235,100.2357307,97.00489759,6.35993,6.85102,0.404674805,0,0.03941,6.429653333,6.643798571,6.43874
12/05/2010,6.43874,48.155602,38.224998,32.009998,34.345001,14767160,17.33192584,19.08949156,13.31750794,30.23244664,94.52596376,0.07881,-0.023951963,99.73383616,97.34501501,6.35993,6.81464,0.433331043,0,0.00607,6.455923333,6.61435,6.53272
13/05/2010,6.53272,49.179401,38.23,31.865,34.785,12522281,38.00004398,24.20532357,18.86899936,37.29303165,97.73244428,0.0485,-0.018551914,100.9367917,99.06422098,6.35993,6.81464,0.594719098,0.09398,0,6.47209,6.594429286,6.33871
14/05/2010,6.33871,47.8237,36.77,31.469999,34.16,16651516,0,18.44398994,20.57960169,35.15651845,95.30547562,-0.1061,-0.020247615,98.47727907,96.48334905,6.33871,6.81464,0.542175059,0,0.19401,6.436723333,6.569745,6.35083
17/05/2010,6.35083,47.564999,35.959999,30.59,34,12596876,2.546592986,13.51554566,18.72161972,36.87010544,95.88097819,-0.08791,-0.021515262,99.1168052,96.98428122,6.33871,6.81464,0.584035594,0.01212,0,6.40742,6.548308571,6.33264
18/05/2010,6.33264,48.5662,36.150002,31,34.345001,14781795,0,0.848864329,10.93613331,37.16571408,94.09904662,-0.20008,-0.028616492,99.87246467,97.01446513,6.33264,6.81464,0.591487809,0,0.01819,6.340726667,6.527521429,6.20532
19/05/2010,6.20532,47.4244,34.764999,30.34,34.255001,19378145,0,0.848864329,5.071091438,27.29657656,91.05866194,-0.13339,-0.029860749,98.55559832,95.61265434,6.20532,6.81464,0.375451049,0,0.12732,6.296263333,6.490061429,6.15985
20/05/2010,6.15985,46.051899,33.185001,29.68,33.965,46052908,0,0,0.565909553,20.65222263,90.59295711,-0.19098,-0.032698723,98.83269752,95.60099448,6.15985,6.79948,0.260274746,0,0.04547,6.232603333,6.443290714,6.30233
21/05/2010,6.30233,45.984402,33.080002,29.889999,33.389999,44589314,27.97675149,9.325583831,3.39148272,30.00024137,94.50003224,-0.03031,-0.02891485,101.2829249,98.35434425,6.15985,6.66913,0.428576355,0.14248,0,6.2225,6.40778,6.34477
24/05/2010,6.34477,46.0462,32.525002,29.58,33.955002,14136463,47.65610906,25.21095352,11.51217912,35.95819841,96.89807999,0.13945,-0.018110436,101.2089148,99.37597724,6.15985,6.54788,0.56148012,0.04244,0,6.268983333,6.384611429,6.27808
25/05/2010,6.27808,44.7356,31.195,28.6,33.360001,18992442,30.95350298,35.52878785,23.3551084,37.74104433,95.96854693,0.11823,-0.008946367,99.51947617,98.62913843,6.15985,6.54181,0.606194626,0,0.06669,6.308393333,6.36534,6.37812
26/05/2010,6.37812,45.990002,32.84,29.83,33.505001,22146157,58.5378282,45.71581342,35.48518493,43.14754812,100.2860094,0.07579,-0.003146411,100.7020168,100.3851668,6.15985,6.53272,0.75893909,0.10004,0,6.333656667,6.353647857,6.43571
27/05/2010,6.43571,47.289398,34.349998,30.85,34.384998,13326943,73.98288948,54.49140689,45.24533605,53.54079058,99.25187609,0.09094,0.000772014,101.1272838,101.2053555,6.15985,6.53272,1.152425778,0.05759,0,6.36397,6.359060714,6.44784
28/05/2010,6.44784,46.7887,34.075001,31.065001,34.875,9933471,77.23603401,69.91891723,56.70871251,48.10113368,100.0470146,0.16976,0.010083364,100.4249372,101.4375584,6.15985,6.53272,0.926824362,0.01213,0,6.420556667,6.356462143,6.41752
31/05/2010,6.41752,46.9688,34.400002,30.975,35.060001,6217865,69.10451364,73.44114571,65.95048994,48.56194341,99.67043241,0.0394,0.012459986,99.74866678,100.9915338,6.15985,6.53272,0.944085889,0,0.03032,6.43369,6.354512857,6.39024
01/06/2010,6.39024,46.935001,33.445,30.889999,35.09,11865529,61.78829083,69.37627949,70.91211414,47.50015463,97.81897892,-0.04547,0.010625767,99.55919317,100.617086,6.15985,6.53272,0.904767515,0,0.02728,6.418533333,6.351048571,6.463
02/06/2010,6.463,47.289398,33.355,31.34,35.41,11980308,100,76.96426815,73.26056445,46.32604022,101.9608091,0.01516,0.012215137,100.6135721,101.8425806,6.15985,6.463,0.863100848,0.07276,0,6.423586667,6.346068571,6.50847
03/06/2010,6.50847,48.0994,33.830002,31.815001,35.755001,7191527,100,87.26276361,77.86777042,60.60602274,102.4821952,0.09095,0.015052866,100.8454832,102.3634967,6.15985,6.50847,1.538459099,0.04547,0,6.453903333,6.358194286,6.44481
04/06/2010,6.44481,47.930599,32.494999,31.370001,35.48,11159573,81.73942975,93.91314325,86.046725,55.51629414,101.7712992,0.05457,0.016840181,99.57844654,101.2553656,6.15985,6.50847,1.248014145,0,0.06366,6.472093333,6.364907143,6.42662
07/06/2010,6.42662,47.317501,31.885,31.09,35.299999,8177905,76.52171419,86.08704798,89.08765161,55.51629414,103.5662947,-0.03638,0.013865652,99.48379507,100.8632028,6.15985,6.50847,1.248014145,0,0.01819,6.459966667,6.37162,6.38418
08/06/2010,6.38418,46.670601,31.504999,31.264999,34.860001,10870099,64.34800069,74.20304821,84.73441315,61.66032127,103.6418095,-0.12429,0.005347562,99.46472742,99.99662123,6.15985,6.50847,1.608263901,0,0.04244,6.418536667,6.384395714,6.3963
09/06/2010,6.3963,47.407501,32.23,31.545,35.935001,9342734,51.31299102,64.06090196,74.78366605,66.11551097,101.4910359,-0.04851,0.000168976,99.90524337,99.92212501,6.27808,6.50847,1.951202832,0.01212,0,6.402366667,6.401285,6.46906
10/06/2010,6.46906,48.408699,33.259998,32.445,36.195,8439993,82.89422284,66.18507151,68.1496739,62.55705011,101.9589363,0.04244,0.000517534,100.8189287,100.8711059,6.27808,6.50847,1.670729745,0.07276,0,6.416513333,6.413194286,6.40843
11/06/2010,6.40843,48.245602,33.209999,31.785,36.049999,11461987,56.57797647,63.59506344,64.61367897,54.66660802,102.0762717,0.02425,0.00106817,99.74836293,99.85491113,6.27808,6.50847,1.205879499,0,0.06063,6.424596667,6.417741429,6.38418
14/06/2010,6.38418,48.538101,34.064999,31.799999,36.525002,11062058,4.649021864,48.04040706,59.27351401,58.29372772,100.0950123,-0.01212,-0.000741338,99.43343438,99.35972061,6.37812,6.50847,1.397720883,0,0.02425,6.420556667,6.42532,6.42359
15/06/2010,6.42359,48.583099,35.455002,31.785,36.439999,6823632,31.70810202,30.97836679,47.53794576,53.92652977,99.81167579,-0.04547,-0.003603891,100.2839791,99.92256662,6.38418,6.50847,1.170446452,0.03941,0,6.4054,6.428567857,6.41146
16/06/2010,6.41146,49.185001,34.849998,31.85,36.369999,7726279,21.94866844,19.43526411,32.81801265,47.72748571,99.43578004,0.00303,-0.003178191,100.0788273,99.76075763,6.38418,6.50847,0.913051273,0,0.01213,6.40641,6.426835714,6.42359
17/06/2010,6.42359,50.2537,34.935001,31.875,36.424999,7182694,31.70810202,28.45495749,26.28952946,47.72748571,100.0945848,0.03941,-0.000864874,100.0629847,99.97644285,6.38418,6.50847,0.913051273,0.01213,0,6.419546667,6.425103571,6.4539
18/06/2010,6.4539,50.664398,35.16,31.84,36.424999,11525754,56.09461743,36.58379596,28.15800585,53.40930389,100.9962067,0.03031,0.000303041,100.3771589,100.4075773,6.38418,6.50847,1.146351275,0.03031,0,6.42965,6.427702143,6.44178
21/06/2010,6.44178,51.75,35.82,32.005001,36.700001,6664980,46.34322954,44.71531633,36.58468993,54.97125661,99.6716695,0.03032,0.001301912,100.0314194,100.1616515,6.38418,6.50847,1.220803701,0,0.01212,6.439756667,6.431383571,6.48725
22/06/2010,6.48725,51.66,35.959999,31.85,36.970001,10047495,82.9270255,61.78829083,47.69580104,52.46899754,99.67396331,0.06366,0.004330864,100.4066465,100.841494,6.38418,6.50847,1.103889984,0.04547,0,6.460976667,6.433115714,6.46603
23/06/2010,6.46603,51.142502,35,31.530001,36.605,7456773,79.41205006,69.56076837,58.68812518,45.45454545,100.3292572,0.01213,0.005433166,100.0156225,100.559024,6.38418,6.48725,0.833333333,0,0.02122,6.46502,6.430084286,6.42662
24/06/2010,6.42662,50.675598,34.375,30.99,36.240002,8991354,41.17589987,67.83832515,66.39579478,47.94505072,100,-0.01516,0.00485032,99.48379507,99.96632334,6.38418,6.48725,0.92104692,0,0.03941,6.459966667,6.428785,6.42056
25/06/2010,6.42056,49.758801,33.439999,30.775,36.389999,6641079,35.2964005,51.96145015,63.12018122,49.29610184,100.5698461,-0.06669,0.001459865,99.7331878,99.87878475,6.38418,6.48725,0.972234949,0,0.00606,6.437736667,6.428352143,6.44178
28/06/2010,6.44178,50.1637,34.105,31.045,36.645,6941238,55.88435044,44.11888361,54.63955297,57.03743525,100.7110361,-0.02425,-0.000437328,100.1886053,100.1447901,6.38418,6.48725,1.327607781,0.02122,0,6.429653333,6.432466429,6.35083
29/06/2010,6.35083,48.611301,32.75,30.209999,35.110001,10552921,0,30.39358365,42.15797247,45.3418567,98.17237744,-0.07579,-0.003861833,99.16369865,98.78074496,6.35083,6.48725,0.829553548,0,0.09095,6.40439,6.429218571,6.35083
30/06/2010,6.35083,48.3806,32.435001,30.190001,34.869999,10533399,0,18.62811681,31.04686136,35.76605427,99.10118391,-0.06973,-0.006171671,99.52490253,98.91066753,6.35083,6.48725,0.556809236,0,0,6.381146667,6.420773571,6.32961
01/07/2010,6.32961,47.373699,30.975,29.745001,34.645,11086193,0,0,16.34056682,39.51582868,99.14523087,-0.11217,-0.011127873,99.77699859,98.6666928,6.32961,6.48725,0.653325123,0,0.02122,6.343756667,6.415143571,6.24776
02/07/2010,6.24776,47.9025,30.700001,29.865,34.125,9619366,0,0,6.209372271,34.26528258,97.2627456,-0.10307,-0.014987245,99.02304498,97.53896239,6.24776,6.48725,0.521266143,0,0.08185,6.3094,6.405399286,6.22958
05/07/2010,6.22958,47.497501,30.700001,29.924999,33.93,6405771,0,0,0,26.47051689,97.16320464,-0.12125,-0.019175045,99.37145577,97.46600362,6.22958,6.48725,0.35999868,0,0.01818,6.268983333,6.391541429,6.33871
06/07/2010,6.33871,48.3694,32.665001,31.125,34.700001,7726551,42.35262157,14.11754052,4.705846841,42.85742337,98.67862052,0.0091,-0.017901998,101.0633475,99.2541117,6.22958,6.48725,0.750008591,0.10913,0,6.272016667,6.386345,6.4054
07/07/2010,6.4054,48.150002,32.560001,31.35,34.880001,8237728,68.23456359,36.86239505,16.99331186,48.38692514,99.2485164,0.15764,-0.009472506,101.2781383,100.3187806,6.22958,6.48725,0.937493557,0.06669,0,6.324563333,6.385045714,6.42359
08/07/2010,6.42359,48.2738,32.880001,31.555,35.125,6720837,75.29398067,61.96038861,37.64677473,47.25308586,99.71762463,0.19401,0.000995259,100.5377275,100.6377886,6.22958,6.48725,0.895845504,0.01819,0,6.389233333,6.382880714,6.38115
09/07/2010,6.38115,48.555,33.84,31.370001,35.195,7112697,58.82330112,67.45061513,55.42446626,44.79150559,98.36448418,0.04244,0.003892734,99.65283959,100.0407616,6.22958,6.48725,0.81131547,0,0.04244,6.40338,6.37855,6.48118
12/07/2010,6.48118,48.6562,33.34,31.950001,35.880001,8518976,100,78.03909393,69.15003256,49.52324102,100.2343014,0.07578,0.007921394,100.8172802,101.6158935,6.22958,6.48118,0.981109763,0.10003,0,6.42864,6.378116429,6.54788
13/07/2010,6.54788,50.5238,34.669998,31.995001,36.235001,8711400,100,86.27443371,77.25471426,56.00011729,101.8868394,0.12429,0.013488039,101.2026145,102.5676394,6.22958,6.54788,1.272733331,0.0667,0,6.47007,6.383962857,6.55697
14/07/2010,6.55697,50.5406,35.244999,32.485001,36.27,6597896,100,100,88.10450921,60,102.124581,0.17582,0.021178993,100.4333701,102.5604477,6.22958,6.55697,1.5,0.00909,0,6.528676667,6.393273571,6.58425
15/07/2010,6.58425,49.955601,34.584999,32.294998,36.555,12030764,100,100,95.42481124,62.16176055,102.2116558,0.10307,0.024678917,100.3232753,102.7991451,6.22958,6.58425,1.642829092,0.02728,0,6.563033333,6.404965714,6.50544
16/07/2010,6.50544,49.5,33.695,31.405001,36.16,13215091,77.77934418,92.59311473,97.53103824,54.35693167,102.4344849,-0.04244,0.021744837,99.33657935,101.496637,6.22958,6.58425,1.19091318,0,0.07881,6.548886667,6.409512857,6.54788
19/07/2010,6.54788,48.7687,33.514999,30.965,36.029999,8637715,89.74539713,89.17491377,93.92267617,64.44542189,103.1027441,-0.00909,0.019034348,100.0309101,101.9349333,6.22958,6.58425,1.81257732,0.04244,0,6.545856667,6.423587857,6.52059
20/07/2010,6.52059,48.448101,33.115002,30.799999,35.654999,8749211,82.05092057,83.19188729,88.31997193,61.96605295,103.0172475,-0.06366,0.013817131,99.93797867,101.3188348,6.22958,6.58425,1.629230142,0,0.02729,6.524636667,6.435713571,6.57516
21/07/2010,6.57516,48.9263,34.599998,31.42,35.895,7247131,97.43705416,89.74445729,87.37041945,66.53112335,105.2402781,0.06972,0.014662963,100.4166745,101.8890805,6.22958,6.58425,1.987850505,0.05457,0,6.547876667,6.453252857,6.76614
22/07/2010,6.76614,49.826199,35.709999,32.345001,36.605,14142627,100,93.16265825,88.69966761,80.42778991,108.6131007,0.21826,0.020083879,102.1978271,104.2503559,6.22958,6.76614,4.109285029,0.19098,0,6.62063,6.49028,6.73885
23/07/2010,6.73885,51.119999,35.950001,32.365002,36.84,9230427,93.61532883,97.017461,93.30819218,79.57673678,106.3126409,0.21826,0.025545531,100.6792778,103.2511834,6.33871,6.76614,3.896377183,0,0.02729,6.693383333,6.526656429,6.70551
26/07/2010,6.70551,51.075001,35.939999,32.540001,36.849998,8268864,84.251539,92.62228928,94.26746951,73.35889141,104.6852656,0.13035,0.028075833,99.53504367,102.329573,6.38115,6.76614,2.753597552,0,0.03334,6.736833333,6.552856429,6.74492
27/07/2010,6.74492,50.951199,36,31.934999,36.544998,14649745,94.48816852,90.78501212,93.4749208,72.39991555,105.0023429,-0.02122,0.023209615,100.2252681,102.551458,6.38115,6.76614,2.62317732,0.03941,0,6.72976,6.577107857,6.61154
28/07/2010,6.61154,51.3563,35.825001,31.49,35.68,11695983,59.84311281,79.52760678,87.64496939,60.76398832,103.6104777,-0.12731,0.01468629,98.86676134,100.3187473,6.38115,6.76614,1.548679025,0,0.13338,6.687323333,6.590532857,6.44178
29/07/2010,6.44178,51.2831,35.264999,31.49,34.98,14131957,0,51.44376044,73.91879311,53.03037876,99.39208601,-0.26373,0.000689895,97.61140384,97.67874544,6.44178,6.76614,1.129035691,0,0.16976,6.599413333,6.594863571,6.47512
30/07/2010,6.47512,50.855598,34.470001,31.184999,34.73,13099254,10.27870268,23.37393849,51.44843524,49.67547768,98.88880065,-0.2698,-0.012882191,99.47215446,98.19073519,6.44178,6.76614,0.987102816,0.03334,0,6.50948,6.594430714,6.63276
02/08/2010,6.63276,52.3013,35.904999,32.060001,35.455002,10121243,58.87902331,23.05257533,32.62342476,54.14202338,101.1558693,0.02122,-0.012717267,101.7832535,100.4888487,6.44178,6.76614,1.180645711,0.15764,0,6.516553333,6.600493571,6.57213
03/08/2010,6.57213,52.076199,35.43,32,35.915001,7929385,40.18682945,36.44818514,27.62489966,50.70435623,99.81592436,0.13035,-0.00629745,100.1848576,99.55394853,6.44178,6.76614,1.028576814,0,0.06063,6.560003333,6.601576429,6.62972
04/08/2010,6.62972,52.02,35.560001,32.52,35.880001,8553651,57.94179307,52.33588194,37.2788808,52.05473262,101.9104011,0.1546,0.001016285,100.2750243,100.3769323,6.44178,6.76614,1.085711593,0.05759,0,6.611536667,6.604824286,6.63276
05/08/2010,6.63276,52.177502,35.615002,32.02,35.150002,6842645,58.87902331,52.33588194,47.03998301,56.17638498,101.2962974,0,-0.000360135,100.3210045,100.2848754,6.44178,6.76614,1.281874737,0.00304,0,6.611536667,6.613918571,6.54181
06/08/2010,6.54181,51.418098,34.445,32.285,33.924999,9011470,30.83919102,49.22000247,51.29725545,49.71877577,100.3254307,-0.03032,-0.001822791,99.09686235,98.91622949,6.44178,6.76614,0.988813947,0,0.09095,6.60143,6.613485,6.59941
09/08/2010,6.59941,51.294399,34.740002,32.384998,34.424999,3924008,48.59723764,46.10515066,49.22034502,53.55198644,100.3688123,-0.03031,-0.004198195,100.1226359,99.70230159,6.44178,6.76614,1.152944601,0.0576,0,6.591326667,6.619115,6.6085
10/08/2010,6.6085,50.9231,34.334999,31.76,34.380001,5142572,51.39967937,43.61203601,46.31239638,51.56667043,97.67016349,-0.02426,-0.005777611,100.3837016,99.80372369,6.44178,6.76614,1.064693897,0.00909,0,6.58324,6.621496429,6.55697
11/08/2010,6.55697,49.3312,32.580002,31.1,33.869999,10105135,37.99894438,45.99862046,45.23860238,38.68849977,97.30102317,0.01516,-0.002764282,99.52456074,99.24944682,6.44178,6.74492,0.631015382,0,0.05153,6.588293333,6.606555714,6.60547
12/08/2010,6.60547,48.689999,31.445,30.65,34.650002,11682108,53.99815267,47.79892547,45.80319398,42.94882639,98.5080926,0.00606,-0.001017919,100.229984,100.127958,6.44178,6.74492,0.75281232,0.0485,0,6.590313333,6.597028571,6.68429
13/08/2010,6.68429,48.622501,32.07,30.815001,34.875,11600912,79.99934024,57.33214576,50.3765639,48.92966669,99.10110127,0.07579,0.003042039,101.0386598,101.3460233,6.44178,6.74492,0.958083951,0.07882,0,6.615576667,6.595512857,6.6752
16/08/2010,6.6752,49.078098,31.530001,31.405001,34.634998,6816525,96.25170096,76.74973129,60.62693418,46.37237762,100.9628619,0.11823,0.009779757,100.3037321,101.2846783,6.44178,6.68429,0.864710676,0,0.00909,6.654986667,6.590532857,6.7237
17/08/2010,6.7237,49.460602,32.740002,31.49,34.695,7401123,100,92.0836804,75.38851915,56.4012419,104.3764301,0.11823,0.014526292,100.4377293,101.896717,6.44178,6.7237,1.293643313,0.0485,0,6.694396667,6.598544286,6.68732
